Id,Sentiment
16294,Neutral
16295,Positive
16296,Negative
16297,Positive
16298,Positive
16299,Extremely Positive
16300,Extremely Positive
16301,Positive
16302,Negative
16303,Positive
16304,Extremely Negative
16305,Negative
16306,Negative
16307,Positive
16308,Neutral
16309,Positive
16310,Positive
16311,Positive
16312,Negative
16313,Neutral
16314,Negative
16315,Neutral
16316,Neutral
16317,Negative
16318,Negative
16319,Positive
16320,Extremely Positive
16321,Positive
16322,Positive
16323,Extremely Positive
16324,Neutral
16325,Extremely Positive
16326,Positive
16327,Negative
16328,Extremely Negative
16329,Positive
16330,Negative
16331,Negative
16332,Negative
16333,Negative
16334,Extremely Negative
16335,Positive
16336,Positive
16337,Extremely Positive
16338,Extremely Positive
16339,Neutral
16340,Neutral
16341,Neutral
16342,Extremely Positive
16343,Extremely Negative
16344,Negative
16345,Positive
16346,Extremely Positive
16347,Positive
16348,Extremely Negative
16349,Positive
16350,Neutral
16351,Positive
16352,Extremely Negative
16353,Negative
16354,Negative
16355,Extremely Positive
16356,Neutral
16357,Neutral
16358,Extremely Positive
16359,Negative
16360,Neutral
16361,Negative
16362,Extremely Positive
16363,Extremely Positive
16364,Neutral
16365,Extremely Positive
16366,Negative
16367,Neutral
16368,Negative
16369,Extremely Positive
16370,Negative
16371,Positive
16372,Extremely Positive
16373,Extremely Negative
16374,Extremely Negative
16375,Negative
16376,Positive
16377,Positive
16378,Neutral
16379,Negative
16380,Negative
16381,Negative
16382,Neutral
16383,Extremely Negative
16384,Positive
16385,Extremely Positive
16386,Positive
16387,Negative
16388,Positive
16389,Negative
16390,Negative
16391,Negative
16392,Neutral
16393,Neutral
16394,Extremely Positive
16395,Positive
16396,Extremely Positive
16397,Positive
16398,Positive
16399,Positive
16400,Neutral
16401,Positive
16402,Negative
16403,Neutral
16404,Negative
16405,Positive
16406,Positive
16407,Neutral
16408,Extremely Positive
16409,Extremely Positive
16410,Extremely Negative
16411,Extremely Positive
16412,Extremely Positive
16413,Negative
16414,Negative
16415,Positive
16416,Extremely Positive
16417,Positive
16418,Negative
16419,Neutral
16420,Negative
16421,Neutral
16422,Positive
16423,Extremely Negative
16424,Neutral
16425,Negative
16426,Neutral
16427,Negative
16428,Neutral
16429,Extremely Negative
16430,Extremely Negative
16431,Extremely Negative
16432,Neutral
16433,Negative
16434,Negative
16435,Negative
16436,Extremely Positive
16437,Neutral
16438,Extremely Negative
16439,Positive
16440,Positive
16441,Positive
16442,Extremely Positive
16443,Extremely Positive
16444,Negative
16445,Positive
16446,Positive
16447,Extremely Negative
16448,Neutral
16449,Extremely Negative
16450,Neutral
16451,Neutral
16452,Positive
16453,Negative
16454,Extremely Positive
16455,Extremely Positive
16456,Negative
16457,Negative
16458,Neutral
16459,Extremely Negative
16460,Positive
16461,Negative
16462,Extremely Negative
16463,Extremely Positive
16464,Positive
16465,Positive
16466,Extremely Positive
16467,Neutral
16468,Extremely Negative
16469,Negative
16470,Positive
16471,Positive
16472,Neutral
16473,Neutral
16474,Negative
16475,Negative
16476,Negative
16477,Positive
16478,Positive
16479,Negative
16480,Neutral
16481,Negative
16482,Negative
16483,Negative
16484,Extremely Negative
16485,Extremely Positive
16486,Positive
16487,Extremely Positive
16488,Neutral
16489,Extremely Negative
16490,Negative
16491,Positive
16492,Positive
16493,Extremely Negative
16494,Positive
16495,Positive
16496,Negative
16497,Extremely Positive
16498,Positive
16499,Extremely Positive
16500,Positive
16501,Neutral
16502,Extremely Negative
16503,Positive
16504,Neutral
16505,Extremely Positive
16506,Neutral
16507,Extremely Negative
16508,Neutral
16509,Positive
16510,Positive
16511,Extremely Positive
16512,Neutral
16513,Extremely Negative
16514,Positive
16515,Neutral
16516,Extremely Positive
16517,Positive
16518,Neutral
16519,Positive
16520,Positive
16521,Positive
16522,Positive
16523,Positive
16524,Positive
16525,Extremely Negative
16526,Negative
16527,Negative
16528,Positive
16529,Extremely Negative
16530,Positive
16531,Negative
16532,Positive
16533,Negative
16534,Positive
16535,Extremely Negative
16536,Positive
16537,Negative
16538,Neutral
16539,Positive
16540,Neutral
16541,Positive
16542,Positive
16543,Neutral
16544,Positive
16545,Extremely Negative
16546,Negative
16547,Extremely Positive
16548,Extremely Negative
16549,Neutral
16550,Negative
16551,Negative
16552,Negative
16553,Neutral
16554,Positive
16555,Positive
16556,Extremely Negative
16557,Neutral
16558,Neutral
16559,Extremely Negative
16560,Negative
16561,Negative
16562,Positive
16563,Neutral
16564,Positive
16565,Extremely Negative
16566,Positive
16567,Neutral
16568,Extremely Positive
16569,Neutral
16570,Negative
16571,Extremely Positive
16572,Positive
16573,Negative
16574,Extremely Negative
16575,Negative
16576,Negative
16577,Neutral
16578,Positive
16579,Extremely Positive
16580,Negative
16581,Extremely Positive
16582,Extremely Negative
16583,Neutral
16584,Negative
16585,Neutral
16586,Extremely Negative
16587,Positive
16588,Extremely Positive
16589,Neutral
16590,Neutral
16591,Negative
16592,Positive
16593,Neutral
16594,Neutral
16595,Extremely Positive
16596,Extremely Positive
16597,Extremely Positive
16598,Extremely Positive
16599,Negative
16600,Negative
16601,Extremely Negative
16602,Negative
16603,Extremely Negative
16604,Positive
16605,Negative
16606,Extremely Negative
16607,Extremely Negative
16608,Negative
16609,Positive
16610,Neutral
16611,Positive
16612,Negative
16613,Positive
16614,Positive
16615,Extremely Negative
16616,Extremely Negative
16617,Positive
16618,Extremely Positive
16619,Negative
16620,Positive
16621,Negative
16622,Extremely Negative
16623,Positive
16624,Positive
16625,Negative
16626,Positive
16627,Extremely Negative
16628,Positive
16629,Positive
16630,Positive
16631,Positive
16632,Negative
16633,Extremely Positive
16634,Negative
16635,Neutral
16636,Neutral
16637,Extremely Positive
16638,Extremely Positive
16639,Neutral
16640,Neutral
16641,Negative
16642,Positive
16643,Positive
16644,Negative
16645,Negative
16646,Negative
16647,Negative
16648,Neutral
16649,Neutral
16650,Extremely Positive
16651,Negative
16652,Negative
16653,Negative
16654,Positive
16655,Positive
16656,Neutral
16657,Positive
16658,Extremely Positive
16659,Neutral
16660,Extremely Negative
16661,Extremely Positive
16662,Neutral
16663,Positive
16664,Neutral
16665,Neutral
16666,Positive
16667,Positive
16668,Extremely Positive
16669,Negative
16670,Negative
16671,Positive
16672,Positive
16673,Positive
16674,Neutral
16675,Neutral
16676,Positive
16677,Positive
16678,Positive
16679,Negative
16680,Extremely Negative
16681,Positive
16682,Neutral
16683,Neutral
16684,Negative
16685,Extremely Positive
16686,Extremely Positive
16687,Extremely Negative
16688,Positive
16689,Neutral
16690,Neutral
16691,Extremely Positive
16692,Extremely Positive
16693,Neutral
16694,Extremely Negative
16695,Negative
16696,Extremely Positive
16697,Neutral
16698,Negative
16699,Neutral
16700,Positive
16701,Extremely Positive
16702,Neutral
16703,Extremely Positive
16704,Neutral
16705,Extremely Negative
16706,Extremely Negative
16707,Extremely Positive
16708,Extremely Positive
16709,Positive
16710,Positive
16711,Extremely Positive
16712,Positive
16713,Positive
16714,Neutral
16715,Negative
16716,Negative
16717,Negative
16718,Extremely Negative
16719,Extremely Negative
16720,Positive
16721,Extremely Negative
16722,Extremely Positive
16723,Positive
16724,Positive
16725,Negative
16726,Negative
16727,Neutral
16728,Positive
16729,Positive
16730,Negative
16731,Positive
16732,Neutral
16733,Positive
16734,Positive
16735,Positive
16736,Negative
16737,Positive
16738,Extremely Positive
16739,Positive
16740,Negative
16741,Positive
16742,Neutral
16743,Positive
16744,Negative
16745,Extremely Positive
16746,Negative
16747,Extremely Positive
16748,Extremely Negative
16749,Neutral
16750,Extremely Positive
16751,Negative
16752,Positive
16753,Negative
16754,Extremely Negative
16755,Negative
16756,Extremely Negative
16757,Neutral
16758,Extremely Positive
16759,Positive
16760,Extremely Positive
16761,Neutral
16762,Positive
16763,Negative
16764,Neutral
16765,Positive
16766,Extremely Negative
16767,Extremely Negative
16768,Negative
16769,Neutral
16770,Neutral
16771,Extremely Positive
16772,Neutral
16773,Negative
16774,Positive
16775,Positive
16776,Negative
16777,Extremely Positive
16778,Neutral
16779,Positive
16780,Negative
16781,Positive
16782,Negative
16783,Negative
16784,Extremely Negative
16785,Neutral
16786,Positive
16787,Positive
16788,Neutral
16789,Negative
16790,Positive
16791,Negative
16792,Extremely Positive
16793,Positive
16794,Extremely Negative
16795,Positive
16796,Negative
16797,Neutral
16798,Neutral
16799,Positive
16800,Positive
16801,Extremely Negative
16802,Extremely Negative
16803,Positive
16804,Negative
16805,Positive
16806,Neutral
16807,Extremely Negative
16808,Extremely Negative
16809,Neutral
16810,Extremely Negative
16811,Negative
16812,Positive
16813,Extremely Negative
16814,Positive
16815,Negative
16816,Positive
16817,Neutral
16818,Negative
16819,Positive
16820,Positive
16821,Extremely Negative
16822,Positive
16823,Extremely Negative
16824,Negative
16825,Neutral
16826,Negative
16827,Negative
16828,Extremely Negative
16829,Extremely Negative
16830,Negative
16831,Negative
16832,Negative
16833,Extremely Negative
16834,Extremely Negative
16835,Negative
16836,Negative
16837,Extremely Negative
16838,Negative
16839,Extremely Positive
16840,Positive
16841,Positive
16842,Negative
16843,Negative
16844,Positive
16845,Extremely Negative
16846,Negative
16847,Extremely Positive
16848,Negative
16849,Extremely Positive
16850,Extremely Negative
16851,Neutral
16852,Extremely Positive
16853,Negative
16854,Negative
16855,Negative
16856,Positive
16857,Extremely Negative
16858,Positive
16859,Extremely Positive
16860,Neutral
16861,Extremely Positive
16862,Positive
16863,Extremely Negative
16864,Positive
16865,Positive
16866,Neutral
16867,Positive
16868,Neutral
16869,Positive
16870,Extremely Positive
16871,Extremely Positive
16872,Negative
16873,Extremely Positive
16874,Negative
16875,Negative
16876,Neutral
16877,Extremely Positive
16878,Extremely Negative
16879,Negative
16880,Positive
16881,Positive
16882,Extremely Negative
16883,Negative
16884,Extremely Negative
16885,Neutral
16886,Positive
16887,Neutral
16888,Positive
16889,Positive
16890,Positive
16891,Extremely Positive
16892,Neutral
16893,Neutral
16894,Extremely Positive
16895,Positive
16896,Extremely Positive
16897,Positive
16898,Neutral
16899,Negative
16900,Extremely Negative
16901,Positive
16902,Positive
16903,Positive
16904,Positive
16905,Neutral
16906,Extremely Positive
16907,Negative
16908,Neutral
16909,Extremely Negative
16910,Positive
16911,Neutral
16912,Extremely Negative
16913,Positive
16914,Positive
16915,Positive
16916,Extremely Negative
16917,Neutral
16918,Neutral
16919,Negative
16920,Extremely Positive
16921,Positive
16922,Positive
16923,Negative
16924,Negative
16925,Negative
16926,Extremely Positive
16927,Negative
16928,Positive
16929,Neutral
16930,Extremely Negative
16931,Neutral
16932,Negative
16933,Negative
16934,Negative
16935,Extremely Negative
16936,Neutral
16937,Positive
16938,Neutral
16939,Positive
16940,Negative
16941,Negative
16942,Neutral
16943,Extremely Negative
16944,Negative
16945,Extremely Positive
16946,Positive
16947,Extremely Positive
16948,Negative
16949,Positive
16950,Extremely Negative
16951,Neutral
16952,Extremely Positive
16953,Extremely Negative
16954,Extremely Negative
16955,Negative
16956,Positive
16957,Negative
16958,Neutral
16959,Extremely Positive
16960,Neutral
16961,Negative
16962,Extremely Positive
16963,Positive
16964,Negative
16965,Negative
16966,Negative
16967,Neutral
16968,Extremely Positive
16969,Positive
16970,Neutral
16971,Extremely Negative
16972,Negative
16973,Negative
16974,Extremely Positive
16975,Negative
16976,Negative
16977,Extremely Negative
16978,Negative
16979,Neutral
16980,Positive
16981,Extremely Negative
16982,Positive
16983,Extremely Negative
16984,Extremely Negative
16985,Extremely Negative
16986,Positive
16987,Negative
16988,Extremely Positive
16989,Extremely Negative
16990,Extremely Positive
16991,Positive
16992,Positive
16993,Extremely Positive
16994,Negative
16995,Neutral
16996,Extremely Negative
16997,Negative
16998,Positive
16999,Negative
17000,Negative
17001,Positive
17002,Positive
17003,Negative
17004,Extremely Negative
17005,Positive
17006,Extremely Positive
17007,Extremely Positive
17008,Extremely Positive
17009,Neutral
17010,Negative
17011,Positive
17012,Positive
17013,Negative
17014,Negative
17015,Negative
17016,Neutral
17017,Positive
17018,Negative
17019,Neutral
17020,Negative
17021,Positive
17022,Positive
17023,Extremely Negative
17024,Positive
17025,Extremely Positive
17026,Positive
17027,Positive
17028,Negative
17029,Neutral
17030,Extremely Positive
17031,Negative
17032,Negative
17033,Neutral
17034,Negative
17035,Negative
17036,Neutral
17037,Extremely Positive
17038,Extremely Negative
17039,Negative
17040,Positive
17041,Negative
17042,Neutral
17043,Negative
17044,Negative
17045,Neutral
17046,Neutral
17047,Positive
17048,Negative
17049,Negative
17050,Positive
17051,Neutral
17052,Neutral
17053,Positive
17054,Negative
17055,Positive
17056,Extremely Positive
17057,Neutral
17058,Extremely Positive
17059,Extremely Negative
17060,Extremely Negative
17061,Negative
17062,Positive
17063,Negative
17064,Negative
17065,Neutral
17066,Positive
17067,Positive
17068,Negative
17069,Negative
17070,Positive
17071,Negative
17072,Positive
17073,Neutral
17074,Neutral
17075,Extremely Positive
17076,Positive
17077,Extremely Positive
17078,Negative
17079,Positive
17080,Extremely Negative
17081,Extremely Negative
17082,Positive
17083,Extremely Positive
17084,Negative
17085,Neutral
17086,Extremely Positive
17087,Negative
17088,Extremely Positive
17089,Negative
17090,Positive
17091,Negative
17092,Extremely Positive
17093,Extremely Positive
17094,Neutral
17095,Negative
17096,Positive
17097,Positive
17098,Negative
17099,Negative
17100,Positive
17101,Positive
17102,Extremely Positive
17103,Negative
17104,Negative
17105,Negative
17106,Extremely Positive
17107,Extremely Negative
17108,Extremely Negative
17109,Positive
17110,Negative
17111,Extremely Positive
17112,Negative
17113,Extremely Positive
17114,Negative
17115,Neutral
17116,Negative
17117,Negative
17118,Neutral
17119,Positive
17120,Extremely Positive
17121,Neutral
17122,Positive
17123,Neutral
17124,Extremely Positive
17125,Positive
17126,Positive
17127,Neutral
17128,Positive
17129,Positive
17130,Positive
17131,Positive
17132,Extremely Negative
17133,Neutral
17134,Neutral
17135,Negative
17136,Positive
17137,Extremely Negative
17138,Neutral
17139,Negative
17140,Extremely Positive
17141,Positive
17142,Positive
17143,Extremely Negative
17144,Negative
17145,Positive
17146,Negative
17147,Negative
17148,Extremely Positive
17149,Positive
17150,Extremely Positive
17151,Extremely Positive
17152,Negative
17153,Negative
17154,Neutral
17155,Neutral
17156,Neutral
17157,Extremely Positive
17158,Extremely Positive
17159,Extremely Positive
17160,Positive
17161,Extremely Positive
17162,Extremely Negative
